Bact_name	Contig	file1	ANI	Min_ANI	Best_match	Best_match_ANI	result
Gordonia_polyisoprenivorans	GCA_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_000241325.2_ASM24132v2_contig.fna	94.3615	95.74316527150208	Gordonia_polyisoprenivorans-GCF_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCF_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_000241325.2_ASM24132v2_contig.fna	94.3615	95.74316527150208	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCA_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_000247715.1_ASM24771v1_genomic.fna	94.3827	95.74316527150208	Gordonia_polyisoprenivorans-GCF_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCF_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_000247715.1_ASM24771v1_genomic.fna	94.3827	95.74316527150208	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCA_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_000385355.1_ASM38535v1_contig.fna	94.3547	95.74316527150208	Gordonia_polyisoprenivorans-GCF_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCF_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_000385355.1_ASM38535v1_contig.fna	94.3547	95.74316527150208	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCF_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_001313585.1_ASM131358v1_contig.fna	93.3031	95.74316527150208	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCA_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_001313585.1_ASM131358v1_contig.fna	93.3031	95.74316527150208	Gordonia_polyisoprenivorans-GCF_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCF_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_002257745.1_ASM225774v1_contig.fna	94.2975	95.74316527150208	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCA_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_002257745.1_ASM225774v1_contig.fna	94.2975	95.74316527150208	Gordonia_polyisoprenivorans-GCF_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCF_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_003524885.1_ASM352488v1_scaff.fna	94.1348	95.74316527150208	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCA_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_003524885.1_ASM352488v1_scaff.fna	94.1348	95.74316527150208	Gordonia_polyisoprenivorans-GCF_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCA_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_012396285.1_ASM1239628v1_contig.fna	94.3767	95.74316527150208	Gordonia_polyisoprenivorans-GCF_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCF_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_012396285.1_ASM1239628v1_contig.fna	94.3767	95.74316527150208	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCA_001313585.1_ASM131358v1_contig.fna	Gordonia_polyisoprenivorans-GCA_015069805.1_ASM1506980v1_scaff.fna	94.8497	95.74316527150208	Gordonia_polyisoprenivorans-GCA_000241325.2_ASM24132v2_contig.fna	99.0054	match
Gordonia_polyisoprenivorans	GCF_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_015069805.1_ASM1506980v1_scaff.fna	94.2672	95.74316527150208	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCA_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_015069805.1_ASM1506980v1_scaff.fna	94.2672	95.74316527150208	Gordonia_polyisoprenivorans-GCF_017654315.1_ASM1765431v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCA_000247715.1_ASM24771v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	94.4533	95.74316527150208	Gordonia_polyisoprenivorans-GCF_000247715.1_ASM24771v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCF_000247715.1_ASM24771v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	94.4533	95.74316527150208	Gordonia_polyisoprenivorans-GCA_000247715.1_ASM24771v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCA_012396285.1_ASM1239628v1_contig.fna	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	94.4399	95.74316527150208	Gordonia_polyisoprenivorans-GCF_012396285.1_ASM1239628v1_contig.fna	100.0	match
Gordonia_polyisoprenivorans	GCF_012396285.1_ASM1239628v1_contig.fna	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	94.4399	95.74316527150208	Gordonia_polyisoprenivorans-GCA_012396285.1_ASM1239628v1_contig.fna	100.0	match
Gordonia_polyisoprenivorans	GCA_000385355.1_ASM38535v1_contig.fna	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	94.4347	95.74316527150208	Gordonia_polyisoprenivorans-GCF_000385355.1_ASM38535v1_contig.fna	100.0	match
Gordonia_polyisoprenivorans	GCF_000385355.1_ASM38535v1_contig.fna	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	94.4347	95.74316527150208	Gordonia_polyisoprenivorans-GCA_000385355.1_ASM38535v1_contig.fna	100.0	match
Gordonia_polyisoprenivorans	GCA_000241325.2_ASM24132v2_contig.fna	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	94.4239	95.74316527150208	Gordonia_polyisoprenivorans-GCF_000241325.1_ASM24132v2_contig.fna	100.0	match
Gordonia_polyisoprenivorans	GCF_000241325.1_ASM24132v2_contig.fna	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	94.4239	95.74316527150208	Gordonia_polyisoprenivorans-GCA_000241325.2_ASM24132v2_contig.fna	100.0	match
Gordonia_polyisoprenivorans	GCF_018135605.1_ASM1813560v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	94.4229	95.74316527150208	Gordonia_polyisoprenivorans-GCA_018135605.1_ASM1813560v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCA_018135605.1_ASM1813560v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	94.4229	95.74316527150208	Gordonia_polyisoprenivorans-GCF_018135605.1_ASM1813560v1_genomic.fna	100.0	match
Gordonia_polyisoprenivorans	GCA_002257745.1_ASM225774v1_contig.fna	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	94.3503	95.74316527150208	Gordonia_polyisoprenivorans-GCF_002257745.1_ASM225774v1_contig.fna	100.0	match
Gordonia_polyisoprenivorans	GCF_002257745.1_ASM225774v1_contig.fna	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	94.3503	95.74316527150208	Gordonia_polyisoprenivorans-GCA_002257745.1_ASM225774v1_contig.fna	100.0	match
Gordonia_polyisoprenivorans	GCA_015069805.1_ASM1506980v1_scaff.fna	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	93.8613	95.74316527150208	Gordonia_polyisoprenivorans-GCA_000385355.1_ASM38535v1_contig.fna	98.3447	match
Gordonia_polyisoprenivorans	GCA_003524885.1_ASM352488v1_scaff.fna	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	93.858	95.74316527150208	Gordonia_polyisoprenivorans-GCA_000385355.1_ASM38535v1_contig.fna	98.5251	match
Gordonia_polyisoprenivorans	GCA_001313585.1_ASM131358v1_contig.fna	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	92.59	95.74316527150208	Gordonia_polyisoprenivorans-GCA_000241325.2_ASM24132v2_contig.fna	99.0054	match
Gordonia_polyisoprenivorans	GCF_017654315.1_ASM1765431v1_genomic.fna	Gordonia_polyisoprenivorans-GCA_018135605.1_ASM1813560v1_genomic.fna	94.3782	95.74316527150208	Gordonia_polyisoprenivorans-GCA_017654315.1_ASM1765431v1_genomic.fna	100.0	match
