Bact_name	Contig	file1	ANI	Min_ANI	Best_match	Best_match_ANI	result
Corynebacterium_diphtheriae	GCA_018388605.1_ASM1838860v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808725.1_FRC0290_contig.fna	94.9875	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.2747	match
Corynebacterium_diphtheriae	GCA_002200975.1_ASM220097v1_scaff.fna	Corynebacterium_diphtheriae-GCA_902808735.1_FRC0268_contig.fna	94.9902	97.78096399921289	Corynebacterium_belfantii-GCA_900205605.1_FRC0043a_contig.fna	99.967	no match
Corynebacterium_diphtheriae	GCA_004771215.1_ASM477121v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808735.1_FRC0268_contig.fna	94.9182	97.78096399921289	Corynebacterium_diphtheriae-GCA_001935945.1_ASM193594v1_contig.fna	99.9175	match
Corynebacterium_diphtheriae	GCA_900312965.1__CHUV2995_chromosome_genomic.fna	Corynebacterium_diphtheriae-GCA_902808735.1_FRC0268_contig.fna	94.8906	97.78096399921289	Corynebacterium_belfantii-GCA_900205605.1_FRC0043a_contig.fna	99.3468	no match
Corynebacterium_diphtheriae	GCA_900447175.1_46941_F01_contig.fna	Corynebacterium_diphtheriae-GCA_902808735.1_FRC0268_contig.fna	94.8217	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.4516	match
Corynebacterium_diphtheriae	GCA_018388605.1_ASM1838860v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808735.1_FRC0268_contig.fna	94.7425	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.2747	match
Corynebacterium_diphtheriae	GCA_018388605.1_ASM1838860v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808745.1_FRC0291_scaff.fna	94.928	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.2747	match
Corynebacterium_diphtheriae	GCA_018388605.1_ASM1838860v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808755.1_FRC0276_scaff.fna	94.9666	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.2747	match
Corynebacterium_diphtheriae	GCA_900312965.1__CHUV2995_chromosome_genomic.fna	Corynebacterium_diphtheriae-GCA_902808755.1_FRC0276_scaff.fna	94.9297	97.78096399921289	Corynebacterium_belfantii-GCA_900205605.1_FRC0043a_contig.fna	99.3468	no match
Corynebacterium_diphtheriae	GCA_004771215.1_ASM477121v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808755.1_FRC0276_scaff.fna	94.9102	97.78096399921289	Corynebacterium_diphtheriae-GCA_001935945.1_ASM193594v1_contig.fna	99.9175	match
Corynebacterium_diphtheriae	GCA_900447175.1_46941_F01_contig.fna	Corynebacterium_diphtheriae-GCA_902808755.1_FRC0276_scaff.fna	94.7742	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.4516	match
Corynebacterium_diphtheriae	GCA_900447175.1_46941_F01_contig.fna	Corynebacterium_diphtheriae-GCA_902808765.1_FRC0265_contig.fna	94.9888	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.4516	match
Corynebacterium_diphtheriae	GCA_900312965.1__CHUV2995_chromosome_genomic.fna	Corynebacterium_diphtheriae-GCA_902808765.1_FRC0265_contig.fna	94.9713	97.78096399921289	Corynebacterium_belfantii-GCA_900205605.1_FRC0043a_contig.fna	99.3468	no match
Corynebacterium_diphtheriae	GCA_018388605.1_ASM1838860v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808775.1_FRC0285_scaff.fna	94.9567	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.2747	match
Corynebacterium_diphtheriae	GCA_900447175.1_46941_F01_contig.fna	Corynebacterium_diphtheriae-GCA_902808775.1_FRC0285_scaff.fna	94.9282	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.4516	match
Corynebacterium_diphtheriae	GCA_004771215.1_ASM477121v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808775.1_FRC0285_scaff.fna	94.8732	97.78096399921289	Corynebacterium_diphtheriae-GCA_001935945.1_ASM193594v1_contig.fna	99.9175	match
Corynebacterium_diphtheriae	GCA_900312965.1__CHUV2995_chromosome_genomic.fna	Corynebacterium_diphtheriae-GCA_902808775.1_FRC0285_scaff.fna	94.8054	97.78096399921289	Corynebacterium_belfantii-GCA_900205605.1_FRC0043a_contig.fna	99.3468	no match
Corynebacterium_diphtheriae	GCA_900312965.1__CHUV2995_chromosome_genomic.fna	Corynebacterium_diphtheriae-GCA_902808785.1_FRC0292_scaff.fna	94.993	97.78096399921289	Corynebacterium_belfantii-GCA_900205605.1_FRC0043a_contig.fna	99.3468	no match
Corynebacterium_diphtheriae	GCA_018388605.1_ASM1838860v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808785.1_FRC0292_scaff.fna	94.9714	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.2747	match
Corynebacterium_diphtheriae	GCA_004771215.1_ASM477121v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808805.1_FRC0316_scaff.fna	94.9355	97.78096399921289	Corynebacterium_diphtheriae-GCA_001935945.1_ASM193594v1_contig.fna	99.9175	match
Corynebacterium_diphtheriae	GCA_900312965.1__CHUV2995_chromosome_genomic.fna	Corynebacterium_diphtheriae-GCA_902808805.1_FRC0316_scaff.fna	94.9055	97.78096399921289	Corynebacterium_belfantii-GCA_900205605.1_FRC0043a_contig.fna	99.3468	no match
Corynebacterium_diphtheriae	GCA_900447175.1_46941_F01_contig.fna	Corynebacterium_diphtheriae-GCA_902808805.1_FRC0316_scaff.fna	94.8928	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.4516	match
Corynebacterium_diphtheriae	GCA_018388605.1_ASM1838860v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808805.1_FRC0316_scaff.fna	94.839	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.2747	match
Corynebacterium_diphtheriae	GCA_004771215.1_ASM477121v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808815.1_FRC0326_contig.fna	94.9661	97.78096399921289	Corynebacterium_diphtheriae-GCA_001935945.1_ASM193594v1_contig.fna	99.9175	match
Corynebacterium_diphtheriae	GCA_018388605.1_ASM1838860v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808815.1_FRC0326_contig.fna	94.9301	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.2747	match
Corynebacterium_diphtheriae	GCA_900312965.1__CHUV2995_chromosome_genomic.fna	Corynebacterium_diphtheriae-GCA_902808815.1_FRC0326_contig.fna	94.8798	97.78096399921289	Corynebacterium_belfantii-GCA_900205605.1_FRC0043a_contig.fna	99.3468	no match
Corynebacterium_diphtheriae	GCA_900312965.1__CHUV2995_chromosome_genomic.fna	Corynebacterium_diphtheriae-GCA_902808825.1_FRC0332_contig.fna	94.9614	97.78096399921289	Corynebacterium_belfantii-GCA_900205605.1_FRC0043a_contig.fna	99.3468	no match
Corynebacterium_diphtheriae	GCA_900447175.1_46941_F01_contig.fna	Corynebacterium_diphtheriae-GCA_902808825.1_FRC0332_contig.fna	94.9257	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.4516	match
Corynebacterium_diphtheriae	GCA_018388605.1_ASM1838860v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808825.1_FRC0332_contig.fna	94.7587	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.2747	match
Corynebacterium_diphtheriae	GCA_018388605.1_ASM1838860v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808835.1_FRC0306_scaff.fna	94.9634	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.2747	match
Corynebacterium_diphtheriae	GCA_900312965.1__CHUV2995_chromosome_genomic.fna	Corynebacterium_diphtheriae-GCA_902808835.1_FRC0306_scaff.fna	94.9225	97.78096399921289	Corynebacterium_belfantii-GCA_900205605.1_FRC0043a_contig.fna	99.3468	no match
Corynebacterium_diphtheriae	GCA_018388605.1_ASM1838860v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808845.1_FRC0337_contig.fna	94.9816	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.2747	match
Corynebacterium_diphtheriae	GCA_900447175.1_46941_F01_contig.fna	Corynebacterium_diphtheriae-GCA_902808855.1_FRC0313_contig.fna	94.9208	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.4516	match
Corynebacterium_diphtheriae	GCA_004771215.1_ASM477121v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808855.1_FRC0313_contig.fna	94.8911	97.78096399921289	Corynebacterium_diphtheriae-GCA_001935945.1_ASM193594v1_contig.fna	99.9175	match
Corynebacterium_diphtheriae	GCA_900312965.1__CHUV2995_chromosome_genomic.fna	Corynebacterium_diphtheriae-GCA_902808855.1_FRC0313_contig.fna	94.8533	97.78096399921289	Corynebacterium_belfantii-GCA_900205605.1_FRC0043a_contig.fna	99.3468	no match
Corynebacterium_diphtheriae	GCA_018388605.1_ASM1838860v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808855.1_FRC0313_contig.fna	94.8139	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.2747	match
Corynebacterium_diphtheriae	GCA_900312965.1__CHUV2995_chromosome_genomic.fna	Corynebacterium_diphtheriae-GCA_902808865.1_FRC0322_contig.fna	94.9973	97.78096399921289	Corynebacterium_belfantii-GCA_900205605.1_FRC0043a_contig.fna	99.3468	no match
Corynebacterium_diphtheriae	GCA_900447175.1_46941_F01_contig.fna	Corynebacterium_diphtheriae-GCA_902808865.1_FRC0322_contig.fna	94.9897	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.4516	match
Corynebacterium_diphtheriae	GCA_004771215.1_ASM477121v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808865.1_FRC0322_contig.fna	94.9867	97.78096399921289	Corynebacterium_diphtheriae-GCA_001935945.1_ASM193594v1_contig.fna	99.9175	match
Corynebacterium_diphtheriae	GCA_018388605.1_ASM1838860v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808865.1_FRC0322_contig.fna	94.9351	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.2747	match
Corynebacterium_diphtheriae	GCA_900312965.1__CHUV2995_chromosome_genomic.fna	Corynebacterium_diphtheriae-GCA_902808875.1_FRC0314_scaff.fna	94.9441	97.78096399921289	Corynebacterium_belfantii-GCA_900205605.1_FRC0043a_contig.fna	99.3468	no match
Corynebacterium_diphtheriae	GCA_018388605.1_ASM1838860v1_genomic.fna	Corynebacterium_diphtheriae-GCA_902808875.1_FRC0314_scaff.fna	94.9349	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.2747	match
Corynebacterium_diphtheriae	GCA_900447175.1_46941_F01_contig.fna	Corynebacterium_diphtheriae-GCA_902808895.1_FRC0295_scaff.fna	94.9689	97.78096399921289	Corynebacterium_diphtheriae-GCA_002200975.1_ASM220097v1_scaff.fna	99.4516	match
