Bact_name	Contig	file1	ANI	Min_ANI	Best_match	Best_match_ANI	result
Tsukamurella_paurometabola	GCA_018335505.1_ASM1833550v1_scaff.fna	Tsukamurella_paurometabola-GCA_000092225.1_ASM9222v1_genomic.fna	82.7723	83.20973848480834	Tsukamurella_paurometabola-GCF_018335505.1_ASM1833550v1_scaff.fna	100.0	match
Tsukamurella_paurometabola	GCF_018335505.1_ASM1833550v1_scaff.fna	Tsukamurella_paurometabola-GCA_000092225.1_ASM9222v1_genomic.fna	82.7723	83.20973848480834	Tsukamurella_paurometabola-GCA_018335505.1_ASM1833550v1_scaff.fna	100.0	match
Tsukamurella_paurometabola	GCF_900631615.1_NCTC10741_2_genomic.fna	Tsukamurella_paurometabola-GCA_000092225.1_ASM9222v1_genomic.fna	82.7718	83.20973848480834	Tsukamurella_paurometabola-GCA_900631615.1_NCTC10741_2_genomic.fna	100.0	match
Tsukamurella_paurometabola	GCA_900631615.1_NCTC10741_2_genomic.fna	Tsukamurella_paurometabola-GCA_000092225.1_ASM9222v1_genomic.fna	82.7718	83.20973848480834	Tsukamurella_paurometabola-GCF_900631615.1_NCTC10741_2_genomic.fna	100.0	match
Tsukamurella_paurometabola	GCA_020735845.1_ASM2073584v1_genomic.fna	Tsukamurella_paurometabola-GCA_000092225.1_ASM9222v1_genomic.fna	82.7696	83.20973848480834	Tsukamurella_paurometabola-GCF_020735845.1_ASM2073584v1_genomic.fna	100.0	match
Tsukamurella_paurometabola	GCF_020735845.1_ASM2073584v1_genomic.fna	Tsukamurella_paurometabola-GCA_000092225.1_ASM9222v1_genomic.fna	82.7696	83.20973848480834	Tsukamurella_paurometabola-GCA_020735845.1_ASM2073584v1_genomic.fna	100.0	match
Tsukamurella_paurometabola	GCF_000092225.1_ASM9222v1_genomic.fna	Tsukamurella_paurometabola-GCA_018335505.1_ASM1833550v1_scaff.fna	82.9458	83.20973848480834	Tsukamurella_paurometabola-GCA_000092225.1_ASM9222v1_genomic.fna	100.0	match
Tsukamurella_paurometabola	GCA_000092225.1_ASM9222v1_genomic.fna	Tsukamurella_paurometabola-GCA_018335505.1_ASM1833550v1_scaff.fna	82.9458	83.20973848480834	Tsukamurella_paurometabola-GCF_000092225.1_ASM9222v1_genomic.fna	100.0	match
Tsukamurella_paurometabola	GCA_900460355.1_51765_C02_contig.fna	Tsukamurella_paurometabola-GCA_018335505.1_ASM1833550v1_scaff.fna	82.9279	83.20973848480834	Tsukamurella_paurometabola-GCF_900460355.1_51765_C02_contig.fna	100.0	match
Tsukamurella_paurometabola	GCF_900460355.1_51765_C02_contig.fna	Tsukamurella_paurometabola-GCA_018335505.1_ASM1833550v1_scaff.fna	82.9279	83.20973848480834	Tsukamurella_paurometabola-GCA_900460355.1_51765_C02_contig.fna	100.0	match
Tsukamurella_paurometabola	GCF_900460355.1_51765_C02_contig.fna	Tsukamurella_paurometabola-GCA_020735845.1_ASM2073584v1_genomic.fna	82.9753	83.20973848480834	Tsukamurella_paurometabola-GCA_900460355.1_51765_C02_contig.fna	100.0	match
Tsukamurella_paurometabola	GCA_900460355.1_51765_C02_contig.fna	Tsukamurella_paurometabola-GCA_020735845.1_ASM2073584v1_genomic.fna	82.9753	83.20973848480834	Tsukamurella_paurometabola-GCF_900460355.1_51765_C02_contig.fna	100.0	match
Tsukamurella_paurometabola	GCF_000092225.1_ASM9222v1_genomic.fna	Tsukamurella_paurometabola-GCA_020735845.1_ASM2073584v1_genomic.fna	82.975	83.20973848480834	Tsukamurella_paurometabola-GCA_000092225.1_ASM9222v1_genomic.fna	100.0	match
Tsukamurella_paurometabola	GCA_000092225.1_ASM9222v1_genomic.fna	Tsukamurella_paurometabola-GCA_020735845.1_ASM2073584v1_genomic.fna	82.975	83.20973848480834	Tsukamurella_paurometabola-GCF_000092225.1_ASM9222v1_genomic.fna	100.0	match
Tsukamurella_paurometabola	GCA_020735845.1_ASM2073584v1_genomic.fna	Tsukamurella_paurometabola-GCA_900460355.1_51765_C02_contig.fna	82.8998	83.20973848480834	Tsukamurella_paurometabola-GCF_020735845.1_ASM2073584v1_genomic.fna	100.0	match
Tsukamurella_paurometabola	GCF_020735845.1_ASM2073584v1_genomic.fna	Tsukamurella_paurometabola-GCA_900460355.1_51765_C02_contig.fna	82.8998	83.20973848480834	Tsukamurella_paurometabola-GCA_020735845.1_ASM2073584v1_genomic.fna	100.0	match
Tsukamurella_paurometabola	GCF_018335505.1_ASM1833550v1_scaff.fna	Tsukamurella_paurometabola-GCA_900460355.1_51765_C02_contig.fna	82.8923	83.20973848480834	Tsukamurella_paurometabola-GCA_018335505.1_ASM1833550v1_scaff.fna	100.0	match
Tsukamurella_paurometabola	GCA_018335505.1_ASM1833550v1_scaff.fna	Tsukamurella_paurometabola-GCA_900460355.1_51765_C02_contig.fna	82.8923	83.20973848480834	Tsukamurella_paurometabola-GCF_018335505.1_ASM1833550v1_scaff.fna	100.0	match
